id,tid_not_to_be_used,airline,tag,tweet
22585,522478376591056896,VirginAmerica,dM}c5i95_Wot,"@VirginAmerica My flight has my first and last name listed as both my first name, and my last name. \Jesse Lash Jesse Lash\"" Problem?"""
22643,522504312589910016,Delta,dM}c5i95_Wot,@DeltaAssist are there any seats available on delayed DL2991?
22672,522517641291128832,United,dM}c5i95_Wot,"3 months after my bag was delayed on @united and @SAS, and still no compensation for expenses.  Some Star Alliance this is. #disappointed"
22707,522539296059052032,United,dM}c5i95_Wot,@united I promise not to fly to O'Hare for the very foreseeable future.   The lack of communication with your customers is unacceptable.
22864,522709151739559936,JetBlue,dM}c5i95_Wot,@JetBlue completely unacceptable. Making empty promises. Give me 20% off over the phone then charge me full price when I fly. Unacceptable.
22945,522769272008089600,Delta,dM}c5i95_Wot,"Not sure why @Delta held my inbound #plane on runway to let my connection leave the gate \on time\"" forcing me to rebook. #lga @DeltaAssist"""
22960,522779330599211008,SouthWest,dM}c5i95_Wot,"@PatTheNESpunk @SouthwestAir  I call that my \fuck off gaze\"". I also put a bag or something in the seat next to me. Works every time :3"""
22964,522780805957816320,JetBlue,dM}c5i95_Wot,"@WilliamShatner @Marina_Sirtis @JetBlue I love JetBlue. My suitcases are cheap, never had a bad experience with JetBlue."
22984,522792996924694528,United,dM}c5i95_Wot,"5 phone calls, and hung up on by a service represenative from @united regarding lost baggage. Just need a little help."
22987,522796451873959936,American,dM}c5i95_Wot,@AmericanAir I wish I could write how upset I am with your airline. I will never fly you again. $200 to change my flight by a few hours. FU.
23001,522812288689266688,SouthWest,dM}c5i95_Wot,"@SouthwestAir I got my seat but it was scary, I thought I would be stuck in the middle between 2 huge fat people."
23011,522818239475507200,United,dM}c5i95_Wot,Customers want to be treated like humans. This form letter from @united misses badly. http://t.co/fA31oHGFSp #custserv
23065,522851198534422528,SouthWest,dM}c5i95_Wot,@SouthwestAir I've never been more mad in my life. sitting on the plane and my flight delayed over an hour because a bird hit the plane!
23075,522854480577327104,American,dM}c5i95_Wot,@AmericanAir  im stilling waiting for reply on the complaint i sent in late august
23141,522878978739019776,American,dM}c5i95_Wot,@AmericanAir You guys got some shit costumer service
23153,522883463477600256,American,dM}c5i95_Wot,@MelanieIglesias @AmericanAir Damn they must've really screwed up
23200,522902007187648512,SouthWest,dM}c5i95_Wot,Pay change flight fee arrive late because of @united delay: next time I'll fly @SouthwestAir
23203,522902290546847744,United,dM}c5i95_Wot,@united @thepointsguy UAL is going to charge $200 to put miles back in my account? Worst program in the industry. @British_Airways only $55!
23252,522928678909796352,SouthWest,dM}c5i95_Wot,"Every. Fucking. Week. Come on @southwestair - I don't know why I continue to book the 8:30 flight, it's been delayed every damn week."
23264,522934504336666624,SouthWest,dM}c5i95_Wot,You spot on for that commercial talking about how bad the regional jets are!  @SouthwestAir
23304,522964215661740032,SouthWest,dM}c5i95_Wot,"@goods312 @SouthwestAir @HeelsFirst agreed, I HATE the pattern of nickel and diming that they do. #nohiddenfees on SW"
23388,523110077268762624,American,dM}c5i95_Wot,@maybeAyaCash @AmericanAir  Mile high mess.
23405,523121862231228416,United,dM}c5i95_Wot,@richardmarx @united  HORRIBLE!   Hope you can get to your destination.... :)
23409,523123065224704000,JetBlue,dM}c5i95_Wot,@JetBlue just had the rudest flight crew I have ever experienced!  They were yelling at passengers and the service was terrible! #flight0677
23422,523130627831640064,American,dM}c5i95_Wot,@AmericanAir Can I cancel last flight of 4-segment itinerary without paying a change fee?
23516,523184389191376896,AlaskaAir,dM}c5i95_Wot,"@AlaskaAir yes, flight 563 lax to pdx -Little girl having panic attack, flight attendants annoyed, ground crew screaming w/overwhelmed mom."
23526,523190646056972288,Delta,dM}c5i95_Wot,"@DeltaAssist my fianc and I, both GM just had the worst and rudest experience/w a flight attendant ever"
23617,523234523962957824,American,dM}c5i95_Wot,Hey @AmericanAir 767__s w/o entertainment systems suck! 9 1/2 hrs is a long time on a plane #execplatinum
23629,523238316939169792,American,dM}c5i95_Wot,@AmericanAir Worst 1st class amenities ever from DFW to SFO. My brief experiment with you has ended after 1 flight. http://t.co/k0N2kvrjyd
23657,523251775042637824,American,dM}c5i95_Wot,"@AmericanAir Too late now, but the mix of surly gate agents and poor service mean that I'm avoiding future flights as much as possible."
23658,523252392478134272,SouthWest,dM}c5i95_Wot,$8 for wifi on a @SouthwestAir flight is the only investment worse than $12.50 for early bird
23695,523269390335086592,American,dM}c5i95_Wot,@AmericanAir never got respnse
23725,523284453649813504,AlaskaAir,dM}c5i95_Wot,Thanks @AlaskaAir for this delayed flight out of SFO. From what I understand it's your guys error too.  #rude
23729,523286384908304384,American,dM}c5i95_Wot,"On 1670 from Austin, plane already delayed, now sitting on runway because DfW gate is occupied, you'd think @AmericanAir would have ppl"
23771,523312758524477440,Delta,dM}c5i95_Wot,@DeltaAssist flight delayed. No communication. Now I'm not sure how my friend and I are getting home from seatac....
23774,523313435216330752,SouthWest,dM}c5i95_Wot,@SouthwestAir hey last week I had a flight to Vegas and missed an important dinner and meeting u guys always come thru except for then :/
23793,523337130068959232,United,dM}c5i95_Wot,\@doctorow: fucking hell
23818,523430014880997376,United,dM}c5i95_Wot,@united cannot fricking wait for @VirginAtlantic to open up more routes to Europe. Will switch airlines SO fast.
23854,523477726465130496,American,dM}c5i95_Wot,Why the hell is there a 1500 character limit when emailing @AmericanAir and when you reply and then I reply it's an unmonitored account
23901,523537201536442368,American,dM}c5i95_Wot,@AmericanAir can u help my employee. Lost luggage last night and no news yet today. Claim number isURICYD. Tag numbers 480177 and 480176.
23902,523538424565739520,United,dM}c5i95_Wot,@united My flight today is missing row 33. Why is that?
23981,523746063245922304,American,dM}c5i95_Wot,@LittleSlav @AmericanAir They will transport your lost bag on a river of their own tears.
23998,523801931228409856,American,dM}c5i95_Wot,@AmericanAir flight was supposed to leave Dallas at 7:45pm last night and is leaving at 7:30am today
24014,523821175441743872,American,dM}c5i95_Wot,@AmericanAir how long can u hold a flight when plane has been waiting 25 min for a gate??
24046,523840586856812544,American,dM}c5i95_Wot,@AmericanAir waiting for content on AA 53 forever. Seat 8a. #nothappy #equipment #fail http://t.co/epvaZGhNLJ
24078,523862494352138240,American,dM}c5i95_Wot,@AmericanAir very annoying and angry with your company had seat 4F got bumped to seat 31B
24127,523898877422747648,United,dM}c5i95_Wot,@united yes. I'm having god awful and unhelpful service.
24186,523941971795398656,JetBlue,dM}c5i95_Wot,"@JetBlue has screwed it up again. Once again, my flight out of Jacksonville to NY is delayed two hours. And, no compensation for the delay."
24230,523961664207847424,SouthWest,dM}c5i95_Wot,Fly @SouthwestAir if you sometimes like to save a buck and consistently like to leave over an hour later than scheduled.
24354,524010608854056960,American,dM}c5i95_Wot,@AmericanAir been sitting on the runway for 30 mins waiting to gate no update why. Lots of people with connections mad. #refund
24483,524173538710650880,American,dM}c5i95_Wot,@AmericanAir crew delay on 2978 is causing misconnection and missed meeting.  Happens too frequently.
24591,524237111512530944,SouthWest,dM}c5i95_Wot,@SouthwestAir your incompetent staff put my sister and her husband in the wrong line &amp; caused them to miss their flight for their honeymoon
24648,524271678658854912,VirginAmerica,dM}c5i95_Wot,@VirginAmerica your site is killing me right now. Can't check in or manage future flights :-(
24743,524315474901745664,American,dM}c5i95_Wot,@JennaWolfe @AmericanAir I have never once made burnout of GSO on time
24751,524318538777890816,JetBlue,dM}c5i95_Wot,Current @JetBlue hold music: \I may be qualified for a one night stand
24779,524328732681838592,United,dM}c5i95_Wot,@Steve_DiMeglio @BrandtSnedeker @united that's insane. Speak up @united  brutal service.
24927,524500774295191552,Delta,dM}c5i95_Wot,@DeltaAssist thumbs up for Delta reaching out by phone+email for the flight delay! The KLM gate agent in ZRH was useless in comparison!
24998,524572029241262080,JetBlue,dM}c5i95_Wot,Suffered a 3-way travel letdown. @AllianzTravelUS @JetBlue @AmericanExpress You all disappointed me today.
25010,524580596472098816,SouthWest,dM}c5i95_Wot,@SouthwestAir our flight delays from SFO last night were extremely frustrating and inconvenient! #southwestairlines
25027,5.24598556075E+17,SouthWest,dM}c5i95_Wot,"Sometimes flying @SouthwestAir is inevitable, and let me tell you it is straight up UNPLEASANT."
25047,524610038737174528,VirginAmerica,dM}c5i95_Wot,@VirginAmerica sigh. Why does your website suck so much. #virginamericafail http://t.co/MwVtC86Ddj
25077,524630865402683392,United,dM}c5i95_Wot,30 min delay because of maintenance issues...can't say I'm feeling too confident flying @united
25099,524645747837652992,Delta,dM}c5i95_Wot,"@DeltaAssist Whats the delay of DL9347 tonight? DL9358 is arriving with 4h delay, 15min after DL9347 (same aircraft) is supposed to leave."
25100,524645837620924416,United,dM}c5i95_Wot,Broken airplane .......stuck in Denver almost 3 hours #FirstWorldProblem @united
25133,524667665046962176,United,dM}c5i95_Wot,"@ellestad @united Ugh, my condolences. @united is the worst."
25209,524703652569563136,American,dM}c5i95_Wot,@AmericanAir Flight from MCO delayed. Miss connecting flight in Dfw.  Maint issues on resched flight. Deboard. New plane maint probs.#aahell
25217,524705341469376512,American,dM}c5i95_Wot,Serious EPIC fail at @AmericanAir JFK. This system of checking bags is complete CHAOS. What are u people doing?? Worst ever.
25244,524722742298304512,AlaskaAir,dM}c5i95_Wot,"Hey @AlaskaAir, do you guys check your FB profile? A friend had his laptop and Ipod stolen, and sk8board broken. Can you please answer?"
25256,524732180061519872,United,dM}c5i95_Wot,Breaking news @AmericanAir @united @Delta allows people with ebola to fly on their connecting flights and thats fucking disgusting
25260,524733170072424448,SouthWest,dM}c5i95_Wot,"@Delta Sorry I cheated on u. I had an issue w/ @SouthwestAir. ROFL when their reply email said \pls allow 30 DAYS for a response\"" -I miss u."""
25297,524765058186747904,Delta,dM}c5i95_Wot,@DeltaAssist Flt delayed out of Seoul. Gonna miss connecting flight. Could rebook but other flt operated by Korean air. Getting error msgs
25335,524882541774639104,United,dM}c5i95_Wot,"@united This is another reason I tweeted about how disappointed I am in United. This was a 1st class \P\"" class fare! Yikes! Look again!"""
25370,524926603826966528,United,dM}c5i95_Wot,@united : You lost my bag yesterday afternoon. How can I talk to a real person instead of a computer to get it back?
25402,524951296735207424,VirginAmerica,dM}c5i95_Wot,"Lovely new way for booking flights, so simple. Cant wait to use it! &gt;@VirginAmerica's new fly website: http://t.co/8JHGIocDBS #VXnewlook"
25475,524970628072611840,American,dM}c5i95_Wot,@AmericanAir  looks like I have a delay. Worked about my second flight. Can you help?
25476,524971091878739968,American,dM}c5i95_Wot,@MichelleDBeadle @AmericanAir never want to be on your bad side!! Go get um
25485,524975080237834240,VirginAmerica,dM}c5i95_Wot,"@VirginAmerica You guys suck.  $150 cancel fee, remainder to 'Travelbank'-expires 1 year, #Elevate points expired. Screw #customerretention?"
25608,525046330721587200,Delta,dM}c5i95_Wot,@Delta @DeltaAssist what's the deal with my flight from Mke to nyc constantly being delayed?
25643,525067024943169536,United,dM}c5i95_Wot,"@jmspool @united no it doesn't! They redefine \sucks\""!"""
25661,525074713467703296,American,dM}c5i95_Wot,Grrr @AmericanAir app sending me to the wrong gate. #RightTerminal #BrightSide
25685,525089106985222144,American,dM}c5i95_Wot,Hey @AmericanAir - this my 3rd mechanical delay this week.  Buy some new planes!!
25702,525100205369466880,Delta,dM}c5i95_Wot,.@DeltaAssist want to make sure my transfer from 1661 to 1426 (Gate B7 in ATL) won't leave without me! What can you do?
25703,525100207868895232,JetBlue,dM}c5i95_Wot,@AmericanAir still missing the point.  You're no @JetBlue - if only the flew out of Miami.
25718,525108432006053888,Delta,dM}c5i95_Wot,@DeltaAssist my Delta app won't won't update. Been that way l day. Message says update has failed. What to do?
25735,525125717018038272,VirginAmerica,dM}c5i95_Wot,@VirginAmerica I wish. That thing is atrocious
25816,525267283229552640,American,dM}c5i95_Wot,Too bad @united can't swap my flights. I'm sure @AmericanAir @USAirways would have done it. #badcustomerservice
25820,525268924804636672,Delta,dM}c5i95_Wot,@DeltaAssist terrible on runway for 20 min in hot plane
25829,525273872291991552,United,dM}c5i95_Wot,"@united flt 1548 PHX-ORD 21F And no reading light. Don't hold us up with a mechanical, but cmon...."
25893,525305171942064128,American,dM}c5i95_Wot,@AmericanAir My group has been waiting here for five hours because of technical difficulties with flight 2816...
